"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 28, 2019","36,900","36,910","36,920","36,850","3.07K","-0.05%"
"Nov 27, 2019","36,920","36,825","36,930","36,825","10.96K","0.38%"
"Nov 26, 2019","36,780","36,610","36,870","36,610","11.39K","0.46%"
"Nov 25, 2019","36,610","36,460","36,610","36,460","7.12K","0.41%"
"Nov 22, 2019","36,460","36,405","36,475","36,330","3.96K","0.14%"
"Nov 21, 2019","36,410","36,410","36,420","36,240","11.11K","-0.34%"
"Nov 20, 2019","36,535","36,540","36,560","36,435","27.51K","-0.26%"
"Nov 19, 2019","36,630","36,555","36,650","36,535","12.93K","0.10%"
"Nov 18, 2019","36,595","36,495","36,595","36,495","11.22K","0.41%"
"Nov 15, 2019","36,445","36,290","36,455","36,290","14.19K","0.43%"
"Nov 14, 2019","36,290","36,060","36,340","36,060","10.79K","0.32%"
"Nov 13, 2019","36,175","36,255","36,255","36,105","2.76K","-0.22%"
"Nov 12, 2019","36,255","36,150","36,255","36,105","4.80K","0.39%"
"Nov 11, 2019","36,115","36,180","36,240","36,115","6.06K","0.10%"
"Nov 08, 2019","36,080","36,155","36,240","36,080","8.73K","0.15%"
"Nov 07, 2019","36,025","36,080","36,080","35,980","7.43K","-0.06%"
"Nov 06, 2019","36,045","36,045","36,055","35,990","11.84K","-0.32%"
"Nov 05, 2019","36,160","36,110","36,170","36,045","15.78K","0.37%"
"Nov 04, 2019","36,025","36,245","36,290","35,945","33.59K","0.87%"
"Nov 01, 2019","35,715","35,490","35,730","35,400","4.46K","-0.13%"
"Oct 31, 2019","35,760","35,705","35,765","35,665","13.20K","0.48%"
"Oct 30, 2019","35,590","35,635","35,635","35,530","6.94K","-0.18%"
"Oct 29, 2019","35,655","35,585","35,660","35,585","2.62K","0.39%"
"Oct 28, 2019","35,515","35,430","35,515","35,425","3.76K","0.62%"
"Oct 25, 2019","35,295","35,485","35,485","35,200","2.59K","0.01%"
"Oct 24, 2019","35,290","35,230","35,295","35,220","5.14K","0.56%"
"Oct 23, 2019","35,095","35,105","35,105","34,980","6.39K","-0.58%"
"Oct 22, 2019","35,300","35,205","35,345","35,205","81.67K","0.43%"
"Oct 21, 2019","35,150","35,130","35,160","35,070","3.55K","0.01%"
"Oct 18, 2019","35,145","35,120","35,190","35,100","9.75K","0.26%"
"Oct 17, 2019","35,055","35,080","35,115","35,000","7.40K","-0.24%"
"Oct 16, 2019","35,140","35,235","35,255","35,035","4.43K","0.50%"
"Oct 15, 2019","34,965","34,860","34,965","34,820","5.51K","0.14%"
"Oct 14, 2019","34,915","34,950","35,010","34,860","22.18K","0.95%"
"Oct 11, 2019","34,585","35,575","35,575","34,535","30.69K","0.98%"
"Oct 10, 2019","34,250","34,115","34,595","33,920","27.31K","-1.00%"
"Oct 08, 2019","34,595","34,405","34,595","34,400","11.45K","0.28%"
"Oct 07, 2019","34,500","35,000","35,310","34,450","4.45K","1.01%"
"Oct 04, 2019","34,155","34,520","36,165","34,115","139.68K","-1.09%"
"Oct 02, 2019","34,530","34,595","34,635","34,530","92.52K","-1.72%"
"Oct 01, 2019","35,135","35,025","35,135","34,985","44.49K","0.53%"
"Sep 30, 2019","34,950","34,850","34,965","34,845","24.30K","-0.24%"
"Sep 27, 2019","35,035","34,950","35,045","34,895","62.69K","0.11%"
"Sep 26, 2019","34,995","35,055","35,070","34,950","130.56K","0.33%"
"Sep 25, 2019","34,880","34,965","34,965","34,850","85.50K","-1.15%"
"Sep 24, 2019","35,285","35,275","35,355","35,255","65.48K","0.09%"
"Sep 23, 2019","35,255","35,340","35,415","35,195","57.39K","-0.24%"
"Sep 20, 2019","35,340","35,305","35,370","35,285","64.32K","0.28%"
"Sep 19, 2019","35,240","35,290","35,325","35,170","90.15K","-0.06%"
"Sep 18, 2019","35,260","35,275","35,300","35,215","77.54K","0.17%"
"Sep 17, 2019","35,200","35,190","35,260","35,160","66.45K","0.03%"
"Sep 16, 2019","35,190","35,130","35,190","35,055","72.01K","0.39%"
"Sep 11, 2019","35,055","35,005","35,090","34,915","65.42K","0.24%"
"Sep 10, 2019","34,970","35,055","35,090","34,940","62.18K","-0.38%"
"Sep 09, 2019","35,105","35,060","35,130","35,050","72.88K","0.36%"
"Sep 06, 2019","34,980","34,995","35,035","34,960","116.87K","0.56%"
